"","Borough","XCoord","YCoord"
"1110","BK",997662,170014
"1111","BK",1006626,175808
"1112","BK",990352,169045
"1113","BK",989390,182628
"1114","BK",1010411,186112
"1115","BK",998391,197958
"1116","BK",992016,190812
"1117","BK",986467,160626
"1118","BK",986999,163905
"1119","BK",997667,166201
"1120","BK",993054,172455
"1121","BK",1009139,193458
"1122","BK",989818,167060
"1123","BK",1000555,185598
"1124","BK",981569,169037
"1125","BK",993530,189883
"1126","BK",1000280,189010
"1127","BK",988849,180150
"1128","BK",1003980,157077
"1129","BK",1008593,190531
"1130","BK",982858,160241
"1131","BK",981602,165612
"1132","BK",1002122,184094
"1133","BK",993472,185768
"1134","BK",993906,168377
"1135","BK",981772,162819
"1136","BK",1003336,177101
"1137","BK",1013325,171875
"1138","BK",1005611,190804
"1139","BK",1000700,186174
"1140","BK",998991,176018
"1141","BK",980176,172506
"1142","BK",1014094,172149
"1143","BK",990297,158677
"1144","BK",999180,187373
"1145","BK",1000067,182908
"1146","BK",983854,173909
"1147","BK",988625,170740
"1148","BK",988306,184054
"1149","BK",1014318,183977
"1150","BK",1010647,172336
"1151","BK",999864,188559
"1152","BK",1005216,161493
"1153","BK",1002468,183437
"1154","BK",995304,193145
"1155","BK",993500,157277
"1156","BK",1007489,164600
"1157","BK",998928,175514
"1158","BK",981814,167454
"1159","BK",1017388,187016
"1160","BK",1001093,198993
"1161","BK",1001277,176275
"1162","BK",1002944,182538
"1163","BK",996566,206759
"1164","BK",989674,184345
"1165","BK",982736,159683
"1166","BK",1002005,200394
"1167","BK",997513,202985
"1168","BK",1008588,186081
"1169","BK",987794,171653
"1170","BK",992494,164224
"1171","BK",1007457,182545
"1172","BK",985557,191183
"1173","BK",1003950,179649
"1174","BK",1000272,160216
"1175","BK",999645,202909
"1176","BK",983571,176332
"1177","BK",1022380,184652
"1178","BK",1005551,153159
"1179","BK",1001856,154043
"1180","BK",983415,186027
"1181","BK",994419,197033
"1182","BK",1002091,191093
"1183","BK",993699,175235
"1184","BK",1008916,173270
"1185","BK",983261,173252
"1186","BK",1009878,170904
"1187","BK",981873,171362
"1188","BK",993341,158378
"1189","BK",979008,164881
"1190","BK",980300,166306
"1191","BK",1001737,168504
"1192","BK",980801,184982
"1193","BK",1002885,167265
"1194","BK",989585,160531
"1195","BK",993402,156151
"1196","BK",984671,166795
"1197","BK",1000701,190166
"1198","BK",984782,188478
"1199","BK",1008045,175428
"1200","BK",974820,164130
"1201","BK",990637,179486
"1202","BK",1000397,185642
"1203","BK",989969,158841
"1204","BK",993786,166405
"1205","BK",997285,190740
"1206","BK",1003986,164069
"1207","BK",995939,160793
"1208","BK",982067,157991
"1209","BK",995575,199489
"1210","BK",993003,166855
"1211","BK",991897,186265
"1212","BK",989197,187913
"1213","BK",1008571,176547
"1214","BK",999978,180927
"1215","BK",999582,162950
"1216","BK",1000240,189833
"1217","BK",1002032,167869
"1218","BK",992540,167678
"1219","BK",987320,189451
"1220","BK",1007272,189553
"1221","BK",996368,156104
"1222","BK",1004102,155430
"1223","BK",996190,186460
"1224","BK",993222,190379
"1225","BK",988374,168001
"1226","BK",982439,150411
"1227","BK",997438,206082
"1228","BK",1011444,178160
"1229","BK",1016807,187804
"1230","BK",986879,156089
"1231","BK",978444,172742
"1232","BK",999159,187907
"1233","BK",997452,162247
"1234","BK",993249,190224
"1235","BK",999929,168502
"1236","BK",995969,151214
"1237","BK",994342,162569
"1238","BK",987135,183763
"1239","BK",980369,172554
"1240","BK",999839,186861
"1241","BK",1008628,188836
"1242","BK",990875,183348
"1243","BK",1011154,180197
"1244","BK",1002345,152469
"1245","BK",993039,159344
"1246","BK",985071,191489
"1247","BK",998639,183121
"1248","BK",999751,167452
"1249","BK",982171,174168
"1250","BK",1013862,186989
"1251","BK",983897,174820
"1252","BK",1010665,191573
"1253","BK",980044,169216
"1254","BK",1015285,184322
"1255","BK",999700,155944
"1256","BK",989486,187646
"1257","BK",1011693,164137
"1258","BK",1004929,179067
"1259","BK",993689,173505
"1260","BK",984146,169560
"1261","BK",980772,185007
"1262","BK",989432,154184
"1263","BK",1008289,195361
"1264","BK",1017296,181482
"1265","BK",1006994,183405
"1266","BK",1017780,182213
"1267","BK",984577,185136
"1268","BK",993241,169062
"1269","BK",1014749,187561
"1270","BK",1010999,179297
"1271","BK",1005056,188095
"1272","BK",1001996,167506
"1273","BK",1010392,174248
"1274","BK",1006750,190066
"1275","BK",996138,176477
"1276","BK",979929,172903
"1277","BK",1005622,197534
"1278","BK",974501,164927
"1279","BK",1001801,197875
"1280","BK",999975,158362
"1281","BK",1001157,152210
"1282","BK",1012202,182859
"1283","BK",1002242,181946
"1284","BK",986918,170354
"1285","BK",982036,169215
"1286","BK",996619,175041
"1287","BK",994588,160610
"1288","BK",994340,155389
"1289","BK",996470,184598
"1290","BK",988196,171998
"1291","BK",1016990,187696
"1292","BK",998947,197342
"1293","BK",994055,157627
"1294","BK",1006910,177298
"1295","BK",991953,184162
"1296","BK",994460,199353
"1297","BK",978925,166084
"1298","BK",983633,178073
"1299","BK",989884,160139
"1300","BK",1006011,161823
"1301","BK",1012561,170092
"1302","BK",984153,186023
"1303","BK",998971,157277
"1304","BK",1004072,161171
"1305","BK",1018195,184864
"1306","BK",994029,199632
"1307","BK",974887,168018
"1308","BK",995609,194701
"1309","BK",989138,157326
"1310","BK",976985,169934
"1311","BK",1008904,170446
"1312","BK",990155,155693
"1313","BK",995919,158140
"1314","BK",995979,162557
"1315","BK",1001627,176429
"1316","BK",992216,154153
"1317","BK",998931,153561
"1318","BK",1004227,169916
"1319","BK",988943,161200
"1320","BK",1001490,162044
"1321","BK",994517,185784
"1322","BK",1008309,181729
"1323","BK",1007882,196081
"1324","BK",980928,173587
"1325","BK",984855,170457
"1326","BK",1007776,179663
"1327","BK",990768,162626
"1328","BK",1009957,192362
"1329","BK",984922,186752
"1330","BK",1010998,175543
"1331","BK",999160,185612
"1332","BK",1000892,157755
"1333","BK",1004762,196278
"1334","BK",994507,165352
"1335","BK",992470,172576
"1336","BK",994287,153645
"1337","BK",997630,189153
"1338","BK",982475,162591
"1339","BK",991465,186497
"1340","BK",984465,168643
"1341","BK",988343,169173
"1342","BK",1004113,176085
"1343","BK",1011870,170875
"1344","BK",1001678,171245
"1345","BK",995928,179792
"1346","BK",992580,190770
"1347","BK",995790,185596
"1348","BK",1004659,192486
"1349","BK",991154,166406
"1350","BK",1004618,178220
"1351","BK",1006107,183643
"1352","BK",982886,172018
"1353","BK",1000660,189509
"1354","BK",1002570,155379
"1355","BK",993390,173058
"1356","BK",1005116,179651
"1357","BK",999473,155688
"1358","BK",1008262,193814
"1359","BK",976900,164885
"1360","BK",1002364,190963
"1361","BK",1008743,169502
"1362","BK",1009553,188166
"1363","BK",984301,159142
"1364","BK",993754,149943
"1365","BK",987251,165417
"1366","BK",987628,152908
"1367","BK",1012382,175119
"1368","BK",994049,189314
"1369","BK",1008835,183311
"1370","BK",982397,176596
"1371","BK",986106,149762
"1372","BK",999825,190307
"1373","BK",1014293,185918
"1374","BK",999640,159741
"1375","BK",1005537,191926
"1376","BK",984232,166736
"1377","BK",996786,162594
"1378","BK",980127,169482
"1379","BK",989542,173525
"1380","BK",1016846,188453
"1381","BK",995457,164132
"1382","BK",980956,159321
"1383","BK",1003139,167829
"1384","BK",977801,169760
"1385","BK",994253,172441
"1386","BK",983970,187100
"1387","BK",1019638,182298
"1388","BK",1001420,167998
"1389","BK",985557,191035
"1390","BK",997417,156328
"1391","BK",1008327,190175
"1392","BK",998145,173324
"1393","BK",1015353,184119
"1394","BK",1013270,185797
"1395","BK",998331,157996
"1396","BK",1000610,164385
"1397","BK",986067,160610
"1398","BK",1008172,164202
"1399","BK",998597,180443
"1400","BK",1001684,162002
"1401","BK",987866,152717
"1402","BK",996261,182727
"1403","BK",999140,172915
"1404","BK",987153,166511
"1405","BK",1005047,167515
"1406","BK",1003237,163017
"1407","BK",984661,186510
"1408","BK",990323,185453
"1409","BK",1002065,152593
"1410","BK",992855,156296
"1411","BK",1004552,192513
"1412","BK",1000542,198555
"1413","BK",980711,159781
"1414","BK",1006697,196250
"1415","BK",987472,159958
"1416","BK",1012823,174524
"1417","BK",1012584,180493
"1418","BK",1016443,182536
"1419","BK",996490,157004
"1420","BK",1003523,191025
"1421","BK",984295,166815
"1422","BK",989061,158560
"1423","BK",982953,174624
"1424","BK",1019942,184880
"1425","BK",992113,159335
"1426","BK",993932,170042
"1427","BK",976429,169260
"1428","BK",986412,157314
"1429","BK",997821,180508
"1430","BK",1004448,179631
"1431","BK",1010189,190328
"1432","BK",995045,189581
"1433","BK",1017792,178701
"1434","BK",981028,165398
"1435","BK",989115,163403
"1436","BK",981597,171046
"1437","BK",1004170,156188
"1438","BK",1008625,165722
"1439","BK",1015203,184616
"1440","BK",989795,172130
"1441","BK",991018,182333
"1442","BK",996293,204625
"1443","BK",1006360,177957
"1444","BK",998033,160749
"1445","BK",1006078,176248
"1446","BK",978984,173320
"1447","BK",1003574,167832
"1448","BK",982789,168673
"1449","BK",985544,172543
"1450","BK",1012530,179407
"1451","BK",980304,163852
"1452","BK",992049,167288
"1453","BK",983724,163605
"1454","BK",1005649,176555
"1455","BK",1001248,166332
"1456","BK",981288,160917
"1457","BK",996482,191029
"1458","BK",990128,161649
"1459","BK",992831,186262
"1460","BK",1019545,178496
"1461","BK",1009571,169655
"1462","BK",989251,163626
"1463","BK",984908,174736
"1464","BK",1013071,169646
"1465","BK",984638,189404
"1466","BK",996376,188975
"1467","BK",1016255,180886
"1468","BK",992869,157875
"1469","BK",978148,168014
"1470","BK",990669,175018
"1471","BK",991700,163818
"1472","BK",1002194,181622
"1473","BK",978168,166921
"1474","BK",987100,161963
"1475","BK",987361,172659
"1476","BK",980016,185438
"1477","BK",994296,192669
"1478","BK",988582,181909
"1479","BK",1005332,162859
"1480","BK",1008995,188461
"1481","BK",977693,165922
"1482","BK",1000332,196934
"1483","BK",981147,159870
"1484","BK",1002344,193322
"1485","BK",1008899,165278
"1486","BK",988272,187503
"1487","BK",991536,169230
"1488","BK",1002438,171910
"1489","BK",985293,165562
"1490","BK",989823,160565
"1491","BK",1002541,161690
"1492","BK",985720,186944
"1493","BK",986235,190789
"1494","BK",988758,157025
"1495","BK",991796,163462
"1496","BK",1007603,165350
"1497","BK",986111,164405
"1498","BK",1001058,199783
"1499","BK",1015180,182739
"1500","BK",1012070,169159
"1501","BK",1005527,193760
"1502","BK",982792,165888
"1503","BK",1000447,173413
"1504","BK",1014159,183430
"1505","BK",991065,173001
"1506","BK",987274,156149
"1507","BK",984815,167134
"1508","BK",982531,165559
"1509","BK",1002630,177174
"1510","BK",989754,170219
"1511","BK",1012061,170677
"1512","BK",1016514,181482
"1513","BK",991169,184565
"1514","BK",986853,172556
"1515","BK",998957,159951
"1516","BK",990925,169616
"1517","BK",1015299,185374
"1518","BK",1019308,185126
"1519","BK",1004706,155556
"1520","BK",1006383,152836
"1521","BK",1020849,190545
"1522","BK",990242,176860
"1523","BK",1007449,171537
"1524","BK",996563,205450
"1525","BK",992577,160027
"1526","BK",989805,158103
"1527","BK",1012843,168897
"1528","BK",1006307,196001
"1529","BK",1013228,178606
"1530","BK",996102,183826
"1531","BK",979952,173627
"1532","BK",975788,171925
"1533","BK",1001515,164918
"1534","BK",1011516,169314
"1535","BK",1010839,186134
"1536","BK",981675,172033
"1537","BK",1002450,178105
"1538","BK",982483,168662
"1539","BK",1002763,165756
"1540","BK",1009319,174676
"1541","BK",1003132,163943
"1542","BK",982462,174552
"1543","BK",1013070,186817
"1544","BK",997033,179882
"1545","BK",1020075,187007
"1546","BK",981008,159869
"1547","BK",1000241,191631
"1548","BK",1002754,187918
"1549","BK",994519,177488
"1550","BK",984904,162009
"1551","BK",985124,174765
"1552","BK",1011935,163050
"1553","BK",986967,164684
"1554","BK",991333,157360
"1555","BK",985689,195218
"1556","BK",985276,168702
"1557","BK",1005601,195925
"1558","BK",987391,162726
"1559","BK",980285,161316
"1560","BK",1000322,195009
"1561","BK",1006667,196045
"1562","BK",1010797,175139
"1563","BK",988423,166211
"1564","BK",990061,160295
"1565","BK",991468,171321
"1566","BK",1001369,165487
"1567","BK",988278,152803
"1568","BK",987340,171016
"1569","BK",1007781,171604
"1570","BK",1005936,181631
"1571","BK",984422,161047
"1572","BK",1012764,184160
"1573","BK",979113,170342
"1574","BK",985286,180084
"1575","BK",998105,184034
"1576","BK",995081,187908
"1577","BK",994633,188869
"1578","BK",988411,158980
"1579","BK",1014510,170065
"1580","BK",1005743,168801
"1581","BK",1001781,188318
"1582","BK",987250,165063
"1583","BK",1002387,162225
"1584","BK",992209,157124
"1585","BK",991013,159869
"1586","BK",1005991,195141
"1587","BK",994426,158360
"1588","BK",977250,163096
"1589","BK",1004655,167906
"1590","BK",1001492,190456
"1591","BK",997073,206983
"1592","BK",1020797,187890
"1593","BK",992685,162904
"1594","BK",987533,181465
"1595","BK",981369,174751
"1596","BK",998211,172502
"1597","BK",988540,181935
"1598","BK",982022,175897
"1599","BK",1008638,164057
"1600","BK",1004287,184003
"1601","BK",993924,185435
"1602","BK",993530,165257
"1603","BK",983285,166315
"1604","BK",997174,164863
"1605","BK",994074,156632
"1606","BK",997268,192369
"1607","BK",985434,191543
"1608","BK",1014784,171305
"1609","BK",997962,184177
"1610","BK",988742,163189
"1611","BK",1001788,188042
"1612","BK",1001490,153635
"1613","BK",990375,156040
"1614","BK",986332,172811
"1615","BK",991312,163399
"1616","BK",987251,156714
"1617","BK",994578,165304
"1618","BK",989522,188593
"1619","BK",1002908,162008
"1620","BK",977670,168726
"1621","BK",999164,154695
"1622","BK",1005240,178101
"1623","BK",1003787,175282
"1624","BK",1002925,189724
"1625","BK",987039,187271
"1626","BK",1001774,173384
"1627","BK",980830,185456
"1628","BK",991140,186257
"1629","BK",996956,187472
"1630","BK",998984,200118
"1631","BK",987831,155753
"1632","BK",1012135,172196
"1633","BK",998511,170822
"1634","BK",995609,158424
"1635","BK",1001935,159083
"1636","BK",1003331,187014
"1637","BK",1003164,181463
"1638","BK",988915,165117
"1639","BK",990265,170630
"1640","BK",985344,162639
"1641","BK",992056,166140
"1642","BK",1010519,161452
"1643","BK",997898,178140
"1644","BK",992882,188773
"1645","BK",1003132,177651
"1646","BK",996643,153076
"1647","BK",1004098,166347
"1648","BK",992932,190874
"1649","BK",1001384,185729
"1650","BK",990047,168206
"1651","BK",1015677,180636
"1652","BK",997081,206720
"1653","BK",1004432,154416
"1654","BK",1009828,171640
"1655","BK",1006840,194541
"1656","BK",988023,164269
"1657","BK",1004200,187588
"1658","BK",1003328,177946
"1659","BK",985846,158569
"1660","BK",986143,186630
"1661","BK",998352,156741
"1662","BK",989676,186089
"1663","BK",985869,174316
"1664","BK",993047,153141
"1665","BK",996621,166136
"1666","BK",993395,189282
"1667","BK",1000008,159262
"1668","BK",998023,182746
"1669","BK",985965,182948
"1670","BK",1020472,188103
"1671","BK",996422,192848
"1672","BK",1002988,185457
"1673","BK",1000125,158461
"1674","BK",975694,171239
"1675","BK",1001863,202799
"1676","BK",1005804,188380
"1677","BK",978017,170844
"1678","BK",1000314,153517
"1679","BK",997998,159324
"1680","BK",1001033,158590
"1681","BK",999554,171353
"1682","BK",1001147,199143
"1683","BK",998684,176581
"1684","BK",1007121,175382
"1685","BK",1008242,166421
"1686","BK",991876,183816
"1687","BK",996911,190410
"1688","BK",1000030,187338
"1689","BK",1007828,171250
"1690","BK",1013456,174273
"1691","BK",990166,184289
"1692","BK",1020805,180587
"1693","BK",990854,176717
"1694","BK",1002195,171447
"1695","BK",1012582,179147
"1696","BK",981184,167629
"1697","BK",1004304,173397
"1698","BK",983027,170577
"1699","BK",1003090,157786
"1700","BK",978777,171930
"1701","BK",988811,185435
"1702","BK",1018026,180199
"1703","BK",1005268,174749
"1704","BK",1000571,203147
"1705","BK",995263,194760
"1706","BK",982413,159838
"1707","BK",1017178,182611
"1708","BK",1016116,180599
"1709","BK",997478,162069
"1710","BK",1006170,163631
"1711","BK",991826,189257
"1712","BK",1014953,183372
"1713","BK",996922,179514
"1714","BK",1005276,163496
"1715","BK",997623,161764
"1716","BK",1004782,167237
"1717","BK",982969,174612
"1718","BK",1002594,187175
"1719","BK",1007144,172512
"1720","BK",1008675,177329
"1721","BK",1000541,165620
"1722","BK",984538,171044
"1723","BK",987755,186192
"1724","BK",1023534,180004
"1725","BK",998783,175327
"1726","BK",1004118,161210
"1727","BK",994149,199631
"1728","BK",992984,174865
"1729","BK",994194,166385
"1730","BK",997465,187932
"1731","BK",986184,190707
"1732","BK",995347,173539
"1733","BK",989939,186383
"1734","BK",982223,163787
"1735","BK",1009949,162441
"1736","BK",999544,168510
"1737","BK",1014189,184623
"1738","BK",995587,200864
"1739","BK",1007337,181182
"1740","BK",1020806,190200
"1741","BK",995570,176447
"1742","BK",993458,157780
"1743","BK",1003938,188458
"1744","BK",1003975,190390
